202.0040 0.006804
202.7255 0.006576
203.4469 0.006353
204.1683 0.006137
204.8898 0.005926
205.6112 0.005722
206.3327 0.005524
207.0541 0.005334
207.7756 0.005150
208.4970 0.004973
209.2184 0.004803
209.9399 0.004640
210.6613 0.004485
211.3828 0.004336
212.1042 0.004193
212.8257 0.004058
213.5471 0.003929
214.2685 0.003806
214.9900 0.003690
215.7114 0.003580
216.4329 0.003476
217.1543 0.003377
217.8758 0.003284
218.5972 0.003197
219.3186 0.003114
220.0401 0.003037
220.7615 0.002964
221.4830 0.002896
222.2044 0.002833
222.9259 0.002774
223.6473 0.002719
224.3687 0.002669
225.0902 0.002622
225.8116 0.002579
226.5331 0.002539
227.2545 0.002503
227.9760 0.002470
228.6974 0.002440
229.4188 0.002414
230.1403 0.002390
230.8617 0.002369
231.5832 0.002350
232.3046 0.002335
233.0261 0.002321
233.7475 0.002310
234.4689 0.002300
235.1904 0.002293
235.9118 0.002288
236.6333 0.002284
237.3547 0.002282
238.0762 0.002282
238.7976 0.002283
239.5190 0.002285
240.2405 0.002289
240.9619 0.002293
241.6834 0.002299
242.4048 0.002305
243.1263 0.002312
243.8477 0.002320
244.5691 0.002328
245.2906 0.002337
246.0120 0.002347
246.7335 0.002356
247.4549 0.002366
248.1764 0.002376
248.8978 0.002387
249.6192 0.002397
250.3407 0.002407
251.0621 0.002417
251.7836 0.002427
252.5050 0.002436
253.2265 0.002446
253.9479 0.002455
254.6693 0.002463
255.3908 0.002471
256.1122 0.002479
256.8337 0.002486
257.5551 0.002493
258.2766 0.002499
258.9980 0.002504
259.7194 0.002509
260.4409 0.002512
261.1623 0.002515
261.8838 0.002518
262.6052 0.002519
263.3267 0.002520
264.0481 0.002519
264.7695 0.002518
265.4910 0.002516
266.2124 0.002512
266.9339 0.002508
267.6553 0.002502
268.3768 0.002495
269.0982 0.002487
269.8196 0.002478
270.5411 0.002467
271.2625 0.002455
271.9840 0.002442
272.7054 0.002427
273.4269 0.002410
274.1483 0.002392
274.8697 0.002373
275.5912 0.002352
276.3126 0.002330
277.0341 0.002306
277.7555 0.002280
278.4770 0.002253
279.1984 0.002224
279.9198 0.002194
280.6413 0.002163
281.3627 0.002130
282.0842 0.002096
282.8056 0.002060
283.5271 0.002024
284.2485 0.001986
284.9699 0.001947
285.6914 0.001908
286.4128 0.001867
287.1343 0.001826
287.8557 0.001784
288.5772 0.001742
289.2986 0.001699
290.0200 0.001656
290.7415 0.001613
291.4629 0.001569
292.1844 0.001526
292.9058 0.001483
293.6273 0.001440
294.3487 0.001397
295.0701 0.001355
295.7916 0.001313
296.5130 0.001272
297.2345 0.001232
297.9559 0.001192
298.6774 0.001153
299.3988 0.001115
300.1202 0.001078
300.8417 0.001041
301.5631 0.001006
302.2846 0.000972
303.0060 0.000938
303.7275 0.000906
304.4489 0.000875
305.1703 0.000845
305.8918 0.000816
306.6132 0.000789
307.3347 0.000762
308.0561 0.000737
308.7776 0.000712
309.4990 0.000689
310.2204 0.000667
310.9419 0.000646
311.6633 0.000626
312.3848 0.000607
313.1062 0.000588
313.8277 0.000571
314.5491 0.000555
315.2705 0.000540
315.9920 0.000525
316.7134 0.000511
317.4349 0.000498
318.1563 0.000486
318.8778 0.000474
319.5992 0.000463
320.3206 0.000452
321.0421 0.000442
321.7635 0.000433
322.4850 0.000424
323.2064 0.000415
323.9279 0.000407
324.6493 0.000399
325.3707 0.000391
326.0922 0.000384
326.8136 0.000377
327.5351 0.000370
328.2565 0.000363
328.9780 0.000357
329.6994 0.000351
330.4208 0.000344
331.1423 0.000338
331.8637 0.000332
332.5852 0.000327
333.3066 0.000321
334.0281 0.000315
334.7495 0.000310
335.4709 0.000304
336.1924 0.000299
336.9138 0.000293
337.6353 0.000288
338.3567 0.000282
339.0782 0.000277
339.7996 0.000272
340.5210 0.000267
341.2425 0.000261
341.9639 0.000256
342.6854 0.000251
343.4068 0.000245
344.1283 0.000240
344.8497 0.000235
345.5711 0.000229
346.2926 0.000224
347.0140 0.000218
347.7355 0.000212
348.4569 0.000207
349.1784 0.000201
349.8998 0.000195
350.6212 0.000189
351.3427 0.000183
352.0641 0.000177
352.7856 0.000171
353.5070 0.000165
354.2285 0.000158
354.9499 0.000152
355.6713 0.000146
356.3928 0.000139
357.1142 0.000133
357.8357 0.000126
358.5571 0.000120
359.2786 0.000114
360.0000 0.000108
